Date,AAPL,MSFT,LLY,NVO,JPM,V,AMZN,TSLA,WMT,COST,BP,EQNR,GE,CAT,LIN,BHP,NEE,SO,PLD,AMT,GOOGL,META
2024-09-10,-0.0036,0.0207,-0.0078,-0.0163,-0.0533,-0.0009,0.0234,0.0448,0.0188,-0.0025,-0.0207,-0.0198,0.0098,0.0004,0.0014,-0.0089,0.0136,0.0036,0.0164,0.0179,-0.0003,0.0
2024-09-11,0.0115,0.0211,0.0216,0.0411,0.0081,-0.0048,0.0273,0.0086,0.0004,0.0068,0.0045,0.0012,-0.0038,0.0025,0.003,0.0286,0.0136,-0.0098,-0.013,-0.016,0.0167,0.0138
2024-09-12,0.0005,0.0093,0.0152,0.0105,-0.003,0.005,0.0134,0.0073,0.0103,0.0161,0.0092,0.0138,0.0199,0.0136,0.0048,0.0163,0.0004,-0.0032,-0.0031,-0.0077,0.0231,0.0265
2024-09-13,-0.0012,0.0084,-0.0122,0.0025,-0.0111,0.0069,-0.0027,0.0021,0.0117,0.0011,0.0082,0.0104,0.0493,0.0167,0.0031,0.0131,0.0142,0.0107,-0.0024,0.0057,0.0177,-0.0019
2024-09-16,-0.0282,0.0017,-0.0002,-0.0007,0.0172,0.0108,-0.0086,-0.0154,-0.0005,-0.0089,0.0143,0.0036,0.0176,0.0076,0.0129,0.0122,-0.0001,0.005,0.002,0.0076,0.0038,0.0173
2024-09-17,0.0022,0.0088,-0.019,-0.0364,0.0067,0.0037,0.0107,0.0048,-0.0246,-0.0117,0.0077,-0.0092,-0.0061,0.0163,-0.0069,-0.0017,0.0039,-0.0027,-0.0032,-0.0036,0.0079,0.0057
2024-09-18,0.0178,-0.01,-0.0013,0.0005,-0.0083,-0.0106,-0.0024,-0.0029,0.0055,-0.0053,-0.0037,0.0068,0.0177,0.004,-0.0099,-0.0075,-0.0082,-0.0072,-0.0145,-0.0147,0.0031,0.003
2024-09-19,0.0364,0.0181,0.0111,0.0211,0.0141,-0.0113,0.0183,0.071,-0.0126,0.0092,0.0101,-0.0104,0.0141,0.05,0.0046,0.0395,-0.0239,-0.0017,0.0116,-0.0155,0.0145,0.0386
2024-09-20,-0.0029,-0.0078,0.007,-0.0562,0.0029,-0.0016,0.0091,-0.0235,0.013,0.0069,-0.0037,0.0,0.0068,-0.0121,0.0058,-0.0257,0.0057,0.0094,-0.0239,0.0118,0.0089,0.004
2024-09-23,-0.0076,-0.0041,-0.0032,-0.0303,0.0017,0.0135,0.0118,0.0481,0.0159,0.0111,0.0067,0.016,0.0066,0.0064,0.0115,0.0148,0.0246,0.0091,0.0092,0.0051,-0.0107,0.0054
2024-09-24,0.004,-0.0101,0.0064,0.014,0.0007,-0.0565,0.0004,0.0169,0.0042,-0.0171,-0.0009,0.0055,0.0052,0.039,0.0042,0.0493,-0.0063,-0.0088,0.0004,0.0008,0.0027,-0.0019
2024-09-25,-0.0044,0.0068,0.0001,0.012,-0.0066,-0.0116,-0.0074,0.0108,0.009,0.0076,-0.0357,-0.0239,-0.0017,-0.0201,-0.0049,0.0066,0.0039,-0.0042,-0.0102,-0.0036,-0.0049,0.0088
2024-09-26,0.0051,-0.0019,-0.0166,-0.0211,-0.002,0.0076,-0.0071,-0.011,-0.0183,-0.0077,-0.0285,-0.0249,-0.0239,0.033,0.0097,0.0536,-0.0138,-0.0045,-0.0013,-0.0165,0.0076,-0.0008
2024-09-27,0.0012,-0.0077,-0.0353,-0.0289,0.0034,0.0127,-0.0168,0.0242,-0.0018,-0.0177,0.0203,0.0325,0.0043,0.0003,-0.0045,0.0179,0.0129,0.0128,0.0029,-0.0063,0.0075,-0.0008
2024-09-30,0.0226,0.0053,0.0092,-0.0141,0.0017,-0.0008,-0.0088,0.0045,0.0121,0.001,-0.001,0.0135,0.0171,0.0001,-0.0055,0.0016,-0.0001,0.0009,0.0055,0.0097,0.0115,0.0089
2024-10-01,-0.0296,-0.0226,-0.0016,-0.0089,-0.0183,0.0096,-0.0065,-0.0139,0.0064,-0.0104,0.0221,0.0257,-0.0122,0.0032,-0.0039,0.0045,0.0087,0.0077,-0.0133,-0.0021,0.0069,0.007
2024-10-02,0.0025,-0.0085,0.0074,-0.013,0.0012,-0.0022,-0.002,-0.0355,-0.0104,0.0013,0.0087,0.0228,0.0008,0.0042,0.0017,0.0006,0.0019,0.0078,-0.0035,-0.0008,-0.0068,-0.0064
2024-10-03,-0.0049,-0.0014,-0.0062,-0.0121,-0.01,-0.0005,-0.0153,-0.0341,0.0,-0.0033,0.0028,0.006,-0.0138,-0.0075,-0.0129,-0.025,-0.0045,-0.0098,-0.0174,-0.0113,0.0,0.0172
2024-10-04,0.005,-0.0012,0.0018,0.0003,0.0349,0.0039,0.0247,0.0384,0.0063,0.0085,0.0129,0.0137,0.0172,0.0152,-0.0033,-0.0053,-0.0142,-0.0043,0.0031,-0.0248,0.0072,0.0223
2024-10-07,-0.0228,-0.0158,0.0126,0.0228,-0.0014,-0.015,-0.0311,-0.0377,-0.023,-0.0108,0.0079,-0.0307,-0.006,0.0029,-0.0106,0.004,-0.0434,-0.0158,-0.02,-0.0013,-0.0247,-0.0189
2024-10-08,0.0182,0.0125,0.0169,-0.0049,-0.0009,0.0043,0.0106,0.0151,0.0077,0.0191,-0.0341,-0.0356,0.0081,-0.0262,0.0133,-0.0404,0.0026,0.0045,-0.0055,0.0041,0.0086,0.0138
2024-10-09,0.0166,0.0066,0.0066,-0.0017,0.0126,0.0071,0.0133,-0.0142,0.0086,0.0208,-0.0016,-0.0199,0.0096,0.021,0.0003,-0.0038,0.001,-0.004,-0.0042,-0.0085,-0.0154,-0.004
2024-10-10,-0.0022,-0.0039,-0.0099,0.0045,-0.0027,0.0019,0.008,-0.0095,-0.0099,-0.0172,0.0112,0.0215,-0.0061,0.0011,-0.0003,0.0125,0.0045,-0.0076,-0.0047,-0.0131,0.0014,-0.0114
2024-10-11,-0.0065,0.0012,0.0232,0.0211,0.0434,0.0013,0.0116,-0.0919,0.0061,-0.0052,-0.0071,0.0047,0.016,0.0135,0.0098,0.0007,0.0113,0.0079,0.0164,0.0063,0.0071,0.0104
2024-10-14,0.0163,0.0068,-0.0027,-0.0022,-0.0037,0.0102,-0.0068,0.0062,0.0024,0.0008,-0.0037,0.0047,0.0077,-0.0203,0.0074,0.0081,0.0127,0.0098,0.0018,0.011,0.0105,0.0008
2024-10-15,0.011,-0.001,-0.0176,-0.0166,0.0041,-0.005,0.0008,0.0019,0.0168,0.0054,-0.0399,-0.0495,-0.0108,-0.0152,0.0065,-0.0216,-0.0014,0.0096,0.0077,0.0343,0.003,-0.0071
2024-10-16,-0.0089,-0.0063,0.0034,0.0019,0.0056,0.029,-0.0043,0.008,-0.0053,-0.0081,0.0062,-0.0095,0.0084,0.0144,0.0068,-0.0249,0.0191,0.0173,0.0449,-0.0084,-0.0018,-0.0163
2024-10-17,0.0016,0.0014,0.0008,0.0016,0.0035,0.0099,0.0034,-0.002,-0.0041,-0.0024,0.0125,0.0054,0.0023,0.0022,0.0043,0.0028,-0.0073,0.0044,-0.0342,-0.0149,-0.0136,0.0002
2024-10-18,0.0122,0.0034,0.0009,-0.0011,0.0042,0.0008,0.0078,-0.0009,0.0052,0.0048,0.0003,-0.007,-0.0001,-0.0016,0.0008,0.004,0.0071,0.0058,-0.0016,0.0095,0.003,-0.0008
2024-10-21,0.0063,0.0015,-0.013,-0.0065,-0.0106,-0.0131,0.0004,-0.0084,-0.0062,-0.0031,0.0045,0.0074,0.0084,-0.005,-0.0064,-0.0141,-0.0042,-0.0055,-0.0394,-0.0216,0.004,-0.0023
2024-10-22,-0.0026,0.0206,0.0033,-0.0074,0.005,-0.0072,0.0033,-0.004,0.0149,0.0075,0.0035,0.0098,-0.0948,-0.0052,-0.0029,0.0057,-0.0039,0.0038,0.0099,-0.0,0.0065,0.0118
2024-10-23,-0.0219,-0.0068,-0.0065,-0.0063,-0.0032,-0.0036,-0.0267,-0.02,0.0151,0.0063,-0.0086,-0.0148,0.0281,-0.0071,-0.0094,-0.0162,0.0149,0.0114,0.0158,0.0215,-0.0144,-0.032
2024-10-24,-0.0008,0.0003,-0.0133,-0.0158,0.007,-0.0019,0.009,0.1982,-0.0028,-0.0064,-0.0003,0.0357,-0.0108,0.0034,-0.0062,0.0077,-0.0256,-0.0058,-0.0036,-0.0015,-0.0004,0.0072
2024-10-25,0.0036,0.008,0.0015,-0.0048,-0.0119,-0.0053,0.0077,0.0329,-0.0064,-0.0025,0.007,0.0154,-0.0036,-0.0028,-0.0015,0.005,-0.0168,-0.0187,-0.024,-0.014,0.0155,0.0096
2024-10-28,0.0086,-0.0037,0.0032,-0.009,0.0142,0.0087,0.003,-0.0251,0.0029,-0.0003,-0.015,-0.0319,-0.0211,0.0119,0.0047,0.012,0.0175,-0.001,0.0023,-0.0026,0.0087,0.0085
2024-10-29,0.0012,0.0125,0.0089,-0.0034,-0.0116,-0.0082,0.0129,-0.0115,-0.0128,-0.0045,-0.056,0.0028,-0.0075,-0.008,-0.0028,0.0004,-0.0408,-0.0217,-0.0214,-0.0428,0.0176,0.0258
2024-10-30,-0.0154,0.0013,-0.0649,0.0112,0.0068,0.029,0.0099,-0.0076,-0.0038,-0.0089,-0.0116,-0.0069,0.0034,-0.0216,-0.0027,-0.0127,-0.0059,-0.0051,0.0048,0.0027,0.0278,-0.0025
2024-10-31,-0.0184,-0.0624,-0.0204,-0.0115,-0.0112,-0.0011,-0.0334,-0.0304,0.0069,-0.0056,0.0116,-0.0458,-0.0165,-0.008,-0.0371,-0.0172,0.002,0.0185,-0.0256,0.0003,-0.0194,-0.0418
2024-11-01,-0.0134,0.0098,-0.0131,-0.0001,0.0046,0.0031,0.06,-0.0035,0.0029,0.0049,-0.0044,-0.0086,-0.0005,0.0091,0.0025,0.0086,-0.0243,-0.0277,0.0041,-0.0107,0.0011,-0.0007
